CustomerSAPCode,CustomerName,SiteSAPCode,SiteName,ProductSAPCode,ProductTelRef,ProductName,Timestamp,Received Date,Report Date,Report Time,Oil Age in Hours,Interpretation,FCA Term Found,FCA Fault Code,FCA Service,AN,BN,NA,SI,AL,CR,CU,FE,PB,SN,MO,AG,MN,TI,V,BA,CA,MG,P,B,ZN,NI,LI,K,ZR,CD,S,KV40,KV100,Water KF Oven,Soot,Partical Count 4,Particle Count 6,Particle Count 14,ISO Code (3 figure),Flash FTIR,Diesel % in Oil,BN IP276,Ox Drect Area,Glycol %,PQ Index,Neut No.,Water,PRVOT,Status
,BELL EQUIPMENT UK LTD,,BELL,,5819368,NOT GIVEN,01/11/2022 00:00:00,2022-10-31,2022-11-01,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,7.6,1.8,4.1,3.2,0.5,4.8,11.0,0.4,2.0,54.0,0.0,0.4,0.2,0.1,0.0,1425.0,995.0,758.0,87.0,995.0,0.5,0.3,3.8,,0.0,,86.4,,,,,,,,N,,,18.15,0,,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5819369,NOT GIVEN,01/11/2022 00:00:00,2022-10-31,2022-11-01,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,13.0,10.0,2.2,0.3,22.0,62.0,0.9,0.5,1.9,0.0,1.2,0.2,0.0,0.2,3503.0,13.0,1047.0,95.0,1468.0,0.2,0.2,1.1,,0.6,,102.3,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5819370,NOT GIVEN,01/11/2022 00:00:00,2022-10-31,2022-11-01,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,14.0,9.9,2.1,0.3,14.0,39.0,0.3,0.4,2.0,0.0,1.0,0.2,0.0,0.1,3455.0,14.0,1043.0,93.0,1466.0,0.2,0.2,1.0,,0.6,,101.3,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5819371,NOT GIVEN,01/11/2022 00:00:00,2022-10-31,2022-11-01,1,,Wear appears satisfactory. No significant contamination. Advise monitor at the recommended sampling period.,satisfactory,Satisfactory,N/A,,,4.3,4.7,1.2,0.2,12.0,19.0,1.1,0.6,3.2,0.0,0.7,0.2,0.0,0.3,903.0,31.0,475.0,29.0,618.0,0.1,0.2,0.4,,0.5,,50.8,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5819376,NOT GIVEN,01/11/2022 00:00:00,2022-10-31,2022-11-01,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,16.0,11.0,1.0,0.4,30.0,45.0,0.3,0.8,2.1,0.0,1.4,0.2,0.0,0.4,3719.0,16.0,1099.0,105.0,1554.0,0.2,2.2,1.6,,0.7,,106.9,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5617683,NOT GIVEN,03/11/2022 00:00:00,2022-10-28,2022-11-03,6,,Reserve Alkalinity low; possibly owing to depletion of corrosion inhibitor additives. Chloride level high possibly from hydrochloric acid based cleaning agents or poor water quality. Too high chloride might lead to increased corrosion. Sulphate content high suggesting either poor water quality; contamination with cleaning agent or gas leak into cooling system. Too low pH might lead to corrosion of iron-containing components. Too high sulphate by use of improper water or ingress of combustion gas. High glycolate indicates too high thermal load of the coolant. Advise drain system and refill with recommended mixture.  ,glycol,Fluid Condition,Training,,,3413.0,10.0,2.4,0.0,0.6,0.1,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.0,14.0,17.0,6.2,0.0,14.0,0.0,0.0,281.0,,0.1,,,,,,,,,,,,,,46,,,,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5819377,NOT GIVEN,03/11/2022 00:00:00,2022-10-31,2022-11-03,3,,Reserve Alkalinity low; possibly owing to depletion of corrosion inhibitor additives. Too high sulphate by use of improper water or ingress of combustion gas. Glycol content indicates sufficient freeze and corrosion protection. Advise monitor at the recommended sampling period.,glycol,Fluid Condition,Training,,,1080.0,4.8,0.5,0.0,1.0,0.0,0.0,0.0,5.6,0.0,0.0,0.0,0.0,0.0,13.0,5.8,2.0,1.2,0.5,0.0,0.0,2876.0,,0.1,,,,,,,,,,,,,,36,,,,,Caution
,BELL EQUIPMENT UK LTD,,BELL,,4837340,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.7,3.7,5.2,0.2,2.7,57.0,2.8,1.2,0.0,0.0,0.7,0.0,0.0,0.5,165.0,1.3,450.0,205.0,9.5,0.3,0.1,1.5,,0.0,,34.8,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,4837344,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Visible debris present. Copper present; but not significant and possibly normal leaching from copper based components or copper oil cooler if used. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted. ,copper,Wear Metals,Training,,,0.0,2.4,0.8,0.1,22.0,3.6,1.0,0.6,0.6,0.0,0.0,0.0,0.0,0.0,140.0,9.0,288.0,1.4,369.0,0.1,0.1,0.0,,0.0,,44.9,,,,10097,2485,115,21/18/14,,,,,,10,,0.1,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,4837345,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,10.0,7.6,1.9,0.3,24.0,43.0,0.2,0.5,1.5,0.0,1.0,0.0,0.0,0.4,3261.0,18.0,1033.0,112.0,1318.0,0.4,2.2,1.9,,0.0,,97.9,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5084897,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,7.2,0.4,4.9,3.2,0.3,0.6,16.0,0.0,0.0,43.0,0.0,0.2,0.3,1.0,0.0,1394.0,875.0,717.0,94.0,921.0,0.0,0.0,1.3,,0.0,,80.8,,,,,,,,N,,,16.45,0,,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5258442,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,7.8,1.9,4.8,5.6,0.6,3.9,17.0,0.0,0.0,50.0,0.0,0.4,0.1,1.0,0.0,1441.0,1019.0,732.0,81.0,965.0,0.3,0.0,1.5,,0.0,,88.4,,,,,,,,N,,,17.96,0,,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5258444,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,9.0,11.0,5.5,0.9,34.0,186.0,0.0,1.0,0.1,0.0,4.3,0.6,0.0,3.2,2644.0,8.1,1388.0,79.0,1062.0,0.6,0.0,0.0,,0.0,,125.9,,,,,,,,,,,,,26,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5258445,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,9.5,13.0,5.2,1.0,28.0,149.0,0.0,0.4,0.0,0.0,4.0,0.5,0.0,0.0,2955.0,8.3,1402.0,84.0,1195.0,0.7,0.0,0.5,,0.0,,123.9,,,,,,,,,,,,,24,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5258446,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Visible debris present. Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.,visible ,Possible Sample Issue,Training,,,0.0,4.0,2.3,0.2,1.8,11.0,0.1,0.0,0.2,0.0,0.2,0.0,0.0,0.0,112.0,4.2,353.0,6.3,450.0,0.0,0.0,0.0,,0.0,,42.4,,,,11734,3502,186,21/19/15,,,,,,10,,0.1,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5258447,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,14.0,7.8,2.1,0.3,96.0,41.0,0.0,5.0,0.0,0.0,1.1,0.0,0.0,0.2,3814.0,11.0,1163.0,111.0,1543.0,0.2,1.9,0.3,,0.0,,109.1,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5258448,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.1,12.0,4.2,1.4,162.0,262.0,0.4,0.9,0.1,0.0,5.5,0.7,0.0,0.1,2868.0,9.6,1341.0,79.0,1152.0,1.0,0.0,0.9,,0.0,,123.6,,,,,,,,,,,,,18,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5258449,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory. ,satisfactory,Satisfactory,N/A,,,8.6,8.4,2.5,0.1,2.0,21.0,7.1,0.4,0.0,0.0,0.3,0.0,0.0,0.8,1084.0,4.9,596.0,151.0,447.0,0.3,0.0,4.0,,0.0,,35.7,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5440623,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,13.0,15.0,6.2,0.5,34.0,94.0,0.2,1.2,0.6,0.0,1.0,0.1,0.0,0.1,3705.0,14.0,1119.0,110.0,1487.0,0.4,0.3,13.0,,0.0,,110.7,,,,,,,,,,,,,16,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5440624,NOT GIVEN,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Visible debris present. The levels of Copper and Tin suggest possible wear of a bearing or bush type material. Advice : Change oil if not changed when sampled. Check unit for abnormal noise and heat and feedback findings before next sample.,copper,Wear Metals,Training,,,12.0,37.0,14.0,0.9,316.0,131.0,3.1,11.0,0.6,0.0,2.1,1.0,0.1,0.4,3544.0,18.0,1133.0,109.0,1435.0,0.6,0.2,11.0,,0.0,,114.2,,,,,,,,,,,,,16,,0.1,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5211310,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.1,5.4,16.0,0.2,4.1,46.0,26.0,3.1,0.1,0.0,0.7,0.0,0.0,0.5,190.0,1.0,510.0,221.0,8.3,0.0,0.0,1.6,,0.0,,35.4,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5211311,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,11.0,6.8,1.9,0.4,3.0,33.0,0.6,0.6,1.9,0.0,2.7,0.0,0.0,0.0,3516.0,13.0,1254.0,104.0,1397.0,0.7,0.0,1.0,,0.0,,112.9,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5211312,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,10.0,8.3,2.4,0.5,9.7,43.0,1.5,0.7,1.8,0.0,1.6,0.0,0.1,0.0,3765.0,13.0,1311.0,102.0,1504.0,1.0,0.0,1.1,,0.0,,112.3,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5211313,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,11.0,7.4,2.2,0.4,4.0,37.0,0.0,0.1,1.8,0.0,2.1,0.0,0.0,0.0,3476.0,13.0,1231.0,103.0,1366.0,0.9,0.0,1.1,,0.0,,110.0,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5211315,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Visible debris present. The level of Lead suggests possible wear of a bearing or bush type material. Advice : Resample at the next service intervention.,lead,Wear Metals,Training,,,9.7,3.9,1.1,0.1,2.0,9.6,59.0,0.7,1.1,0.0,0.3,0.0,0.0,0.0,3568.0,9.3,1109.0,104.0,1418.0,0.1,0.2,0.8,,0.0,,108.2,,,,,,,,,,,,,21,,0.1,,Caution
,BELL EQUIPMENT UK LTD,,BELL,,5211316,NOT GIVEN,08/11/2022 00:00:00,2022-11-07,2022-11-08,1,,Condition satisfactory. ,satisfactory,Satisfactory,N/A,,,6.5,9.3,7.8,0.3,0.5,500.0,0.0,0.5,0.0,0.0,3.2,0.0,0.1,0.0,2478.0,6.8,921.0,132.0,974.0,0.1,0.0,0.2,,0.0,,31.9,,,,,,,,,,,,,42,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5211314,NOT GIVEN,09/11/2022 00:00:00,2022-11-07,2022-11-09,2,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,3.9,1.4,0.7,1.1,3.9,0.0,0.2,0.7,0.0,0.1,0.0,0.0,0.0,121.0,3.1,333.0,3.9,439.0,0.0,0.0,0.0,,0.0,,40.8,,,,6485,1055,67,20/17/13,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,4458474,NOT GIVEN,10/11/2022 00:00:00,2022-11-09,2022-11-10,1,,The PQ Index  is higher than expected and suggests the presence of wear debris from gear or shaft type material. Advice : Change oil if not changed when sampled.,debris,Possible Sample Issue,Training,,,9.6,7.2,20.0,0.2,8.4,76.0,37.0,3.5,0.5,0.0,1.0,0.2,0.0,6.2,179.0,2.2,480.0,220.0,11.0,0.3,0.0,1.4,,0.0,,102.3,,,,,,,,,,,,,645,,0.1,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5209561,NOT GIVEN,10/11/2022 00:00:00,2022-11-09,2022-11-10,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,14.0,16.0,7.8,0.4,9.9,78.0,0.4,0.0,1.3,0.0,0.8,0.3,0.1,0.2,3564.0,13.0,1090.0,109.0,1491.0,0.5,0.1,3.5,,0.0,,103.6,,,,,,,,,,,,,12,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5209562,NOT GIVEN,10/11/2022 00:00:00,2022-11-09,2022-11-10,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,13.0,16.0,8.1,0.5,9.1,84.0,1.0,0.0,0.5,0.0,1.1,0.5,0.1,0.2,3409.0,11.0,1045.0,106.0,1408.0,0.1,0.1,1.9,,0.0,,105.3,,,,,,,,,,,,,16,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5209564,NOT GIVEN,10/11/2022 00:00:00,2022-11-09,2022-11-10,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,13.0,13.0,2.4,0.3,7.8,52.0,0.2,0.2,1.6,0.0,0.6,0.2,0.1,0.2,3460.0,14.0,1044.0,113.0,1415.0,0.1,0.5,1.8,,0.0,,98.2,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5209565,NOT GIVEN,10/11/2022 00:00:00,2022-11-09,2022-11-10,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,13.0,14.0,2.2,0.3,7.9,52.0,0.2,0.0,1.7,0.0,0.6,0.1,0.0,0.2,3460.0,15.0,1043.0,115.0,1411.0,0.2,0.5,1.8,,0.0,,105.3,,,,,,,,,,,,,17,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5209566,NOT GIVEN,10/11/2022 00:00:00,2022-11-09,2022-11-10,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,7.9,0.0,6.1,4.8,0.6,4.6,14.0,0.6,0.2,52.0,0.0,0.4,0.1,1.2,0.0,1430.0,1037.0,828.0,81.0,1069.0,9.4,0.0,1.9,,0.0,,90.4,,,,,,,,N,,,16.63,0,,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5283404,NOT GIVEN,10/11/2022 00:00:00,2022-11-09,2022-11-10,1,500,Copper present; but not significant and possibly normal leaching from copper based components or copper oil cooler if used. Advice : Resample at recommended sampling interval to follow trends.,copper,Wear Metals,Training,,8.7,0.5,6.7,6.6,0.8,30.0,17.0,1.2,1.9,81.0,0.2,0.5,0.1,1.0,0.0,2455.0,755.0,849.0,37.0,1174.0,0.3,0.0,6.0,,0.0,,87.5,,,,,,,,N,,,23.01,0,,,0.1,,Caution
,BELL EQUIPMENT UK LTD,,BELL,,5209560,NOT GIVEN,11/11/2022 00:00:00,2022-11-09,2022-11-11,2,,Visible debris present. Sample has an abnormal level of Silicon suggesting possible ingress of environmental contamination. The level of Iron is higher than expected and suggests wear of gear or shaft type material. Advice : Change fluid and check unit for source of contamination.,iron,Wear Metals,Training,,,13.0,48.0,12.0,0.3,7.4,125.0,7.5,1.9,1.1,0.0,1.4,0.1,0.0,0.9,208.0,5.3,476.0,195.0,34.0,0.3,0.2,2.0,,0.0,,34.0,,,,,,,,,,,,,10,,0.1,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5440626,NOT GIVEN,14/11/2022 00:00:00,2022-11-04,2022-11-14,10,,pH too low. Reserve Alkalinity low; possibly owing to depletion of corrosion inhibitor additives. Glycol content indicates sufficient freeze and corrosion protection. Advice : Action should be taken to correct.,glycol,Fluid Condition,Training,,,4071.0,62.0,0.1,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,17.0,11.0,0.2,1.8,0.0,0.0,357.0,,0.1,,,,,,,,,,,,,,52,,,,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5453618,NOT GIVEN,14/11/2022 00:00:00,2022-11-04,2022-11-14,10,,Reserve Alkalinity low; possibly owing to depletion of corrosion inhibitor additives. pH too low. Too low pH might lead to corrosion of iron-containing components. Advise drain system and refill with recommended mixture. ,reserve alkalinity low,Fluid Condition,Training,,,3108.0,36.0,0.0,0.0,0.9,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,11.0,7.9,1.2,2.4,0.0,0.0,634.0,,0.2,,,,,,,,,,,,,,55,,,,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5821364,NOT GIVEN,14/11/2022 00:00:00,2022-11-04,2022-11-14,10,,Reserve Alkalinity low; possibly owing to depletion of corrosion inhibitor additives. Glycol content indicates sufficient freeze and corrosion protection. Advice : Resample at the next service intervention. ,glycol,Fluid Condition,Training,,,3771.0,85.0,4.0,0.0,0.2,3.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,18.0,11.0,0.0,3.4,0.0,0.0,476.0,,0.1,,,,,,,,,,,,,,51,,,,,Caution
,BELL EQUIPMENT UK LTD,,BELL,,5621215,NOT GIVEN,15/11/2022 00:00:00,2022-11-07,2022-11-15,8,4002,Reserve Alkalinity low; possibly owing to depletion of corrosion inhibitor additives. Too low pH might lead to corrosion of iron-containing components. Advise drain system and refill with recommended mixture.  ,reserve alkalinity low,Fluid Condition,Training,,,3009.0,15.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,16.0,7.5,5.4,8.0,0.0,0.0,261.0,,0.1,,,,,,,,,,,,,,51,,,,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,4214938,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,2000,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,5.4,12.0,0.9,0.3,1.9,5.8,0.0,0.0,0.4,0.0,0.2,0.0,0.1,0.0,3986.0,23.0,1199.0,106.0,1530.0,0.0,0.0,1.7,,0.0,,45.8,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5222432,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,7.5,0.9,4.4,3.4,0.4,5.8,10.0,0.9,0.3,44.0,0.0,0.2,0.1,1.0,0.0,1309.0,878.0,671.0,87.0,859.0,0.0,0.0,0.7,,0.0,,81.5,,,,,,,,N,,,6.35,0,,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5222478,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Visible debris present. The level of aluminium suggests possible wear of casing/torque convertor. The level of Iron is higher than expected and suggests wear of gear or shaft type material. Advice : Resample at recommended sampling interval to follow trends. ,iron,Wear Metals,Training,,,8.1,9.8,24.0,0.1,23.0,90.0,26.0,3.6,0.0,0.0,0.8,0.0,0.0,0.0,224.0,0.9,557.0,256.0,14.0,0.0,0.0,2.1,,0.0,,34.9,,,,,,,,,,,,,10,,0.1,,Caution
,BELL EQUIPMENT UK LTD,,BELL,,5222479,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.4,11.0,4.6,0.9,58.0,687.0,1.3,3.7,1.2,0.0,6.0,0.0,0.1,0.1,3822.0,12.0,1167.0,109.0,1525.0,1.1,0.0,0.3,,0.0,,105.6,,,,,,,,,,,,,78,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5222480,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,9.2,14.0,4.8,1.1,56.0,644.0,1.6,3.4,1.1,0.0,6.9,0.1,0.1,0.0,3712.0,11.0,1154.0,108.0,1501.0,1.0,0.0,1.8,,0.0,,105.4,,,,,,,,,,,,,79,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5222484,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Wear appears satisfactory. ISO cleanliness code suggests fluid should be cleaned/filtered. If cleaning not feasible then consider fluid change. If cleanliness not improved on next sample consider checking filtration system if fitted.,satisfactory,Satisfactory,N/A,,,0.0,8.0,4.3,0.8,4.3,12.0,0.0,0.0,0.0,0.0,0.2,0.1,0.0,0.0,94.0,2.4,345.0,0.5,471.0,0.0,0.0,0.5,,0.0,,45.0,,,,26566,6103,227,22/20/15,,,,,,10,,0.1,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5222485,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Visible debris present. The levels of Copper and Tin suggest possible wear of a bearing or bush type material. Advice : Change oil if not changed when sampled.  ,copper,Wear Metals,Training,,,8.4,6.4,2.5,3.2,280.0,424.0,6.8,17.0,0.4,0.0,3.7,0.0,0.0,0.0,189.0,1.7,558.0,262.0,12.0,1.4,0.6,1.6,,0.0,,33.2,,,,,,,,,,,,,28,,0.1,,Serious
,BELL EQUIPMENT UK LTD,,BELL,,5241233,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,500,Condition satisfactory. ,satisfactory,Satisfactory,N/A,,7.2,0.8,3.8,3.5,0.4,16.0,8.9,0.1,0.7,48.0,0.1,0.3,0.1,1.2,0.1,1365.0,915.0,690.0,75.0,886.0,0.3,0.0,0.8,,0.0,,87.8,,,,,,,,N,,,18.46,0,,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5241236,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.5,5.0,9.8,0.2,5.7,44.0,11.0,1.8,0.0,0.0,0.6,0.1,0.1,0.2,179.0,1.5,482.0,218.0,14.0,0.1,0.3,0.5,,0.0,,34.5,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5241237,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,13.0,8.2,0.7,0.3,6.7,59.0,0.1,0.0,1.7,0.0,1.9,0.0,0.1,0.0,3858.0,14.0,1155.0,112.0,1522.0,1.1,0.0,0.0,,0.0,,109.3,,,,,,,,,,,,,17,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5241238,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,11.0,8.4,1.0,0.5,2.1,37.0,0.0,0.2,1.7,0.0,1.7,0.1,0.0,0.0,3804.0,14.0,1132.0,107.0,1526.0,0.4,0.0,1.5,,0.0,,108.7,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5241239,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,12.0,4.3,0.9,0.3,6.2,20.0,42.0,0.2,1.0,0.0,0.5,0.0,0.0,0.1,3683.0,9.7,1134.0,107.0,1487.0,0.1,0.0,0.1,,0.0,,108.0,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5241241,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,12.0,9.2,1.0,0.5,14.0,138.0,0.4,0.1,3.6,0.0,11.0,0.1,0.0,0.0,3849.0,13.0,1179.0,111.0,1561.0,1.0,0.0,1.4,,0.0,,108.5,,,,,,,,,,,,,67,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5241242,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory. ,satisfactory,Satisfactory,N/A,,,2.9,4.3,2.6,0.1,0.9,27.0,0.0,0.2,0.0,0.0,0.3,0.0,0.1,0.0,1203.0,3.9,647.0,169.0,493.0,0.0,0.1,0.0,,0.0,,31.2,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5241243,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,5159,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,1.6,0.4,0.3,3.8,3.5,0.6,0.0,0.0,0.0,0.1,0.0,0.0,0.0,78.0,0.6,340.0,0.3,471.0,0.0,0.0,0.0,,0.0,,39.6,,,,4078,831,33,19/17/12,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5251854,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory. ,satisfactory,Satisfactory,N/A,,,7.9,4.8,9.2,0.1,3.2,32.0,3.1,1.2,0.2,0.0,0.9,0.0,0.0,0.5,198.0,2.9,539.0,250.0,8.1,0.1,0.1,6.4,,0.0,,34.7,,,,,,,,,,,,,10,,0.1,,Normal
,BELL EQUIPMENT UK LTD,,BELL,,5251855,NOT GIVEN,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,1000,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,15.0,0.9,0.5,19.0,75.0,0.0,0.7,0.0,0.0,1.5,0.1,0.0,0.0,519.0,3.2,2000.0,12.0,189.0,0.1,0.0,0.1,,0.0,,175.1,,,,,,,,,,,,,10,,0.1,,Normal
