CustomerSAPCode,CustomerName,SiteSAPCode,SiteName,ProductSAPCode,ProductTelRef,ProductName,Timestamp,Received Date,Report Date,Report Time,Oil Age in Hours,Interpretation,FCA Term Found,FCA Fault Code,FCA Service,AN,BN,NA,SI,AL,CR,CU,FE,PB,SN,MO,AG,MN,TI,V,BA,CA,MG,P,B,ZN,NI,LI,K,ZR,CD,S,KV40,KV100,Water KF Oven,Soot,Partical Count 4,Particle Count 6,Particle Count 14,ISO Code (3 figure),Flash FTIR,Diesel % in Oil,BN IP276,Ox Drect Area,Glycol %,PQ Index,Neut No.,Water,PRVOT,Status
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731275,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,29.0,85.0,1.0,2.1,7.1,92.0,0.1,0.2,0.0,0.0,1.1,0.2,0.0,1.0,23.0,7.7,194.0,7.5,15.0,0.1,0.6,19.0,,0.0,,501.5,,,,,,,,,,,,,14,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731276,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,14.0,50.0,0.8,0.8,4.6,25.0,0.0,0.3,0.0,0.0,0.2,0.2,0.0,0.2,28.0,9.3,266.0,7.8,5.8,0.0,0.0,23.0,,0.0,,433.6,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731285,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,10.0,0.4,0.7,2.7,5.7,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,3.8,2.5,296.0,4.0,3.2,0.0,0.1,4.9,,0.0,,468.6,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746181,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.5,12.0,1.0,0.1,0.8,14.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,22.0,7.6,301.0,6.7,3.4,0.0,0.0,17.0,,0.0,,468.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746182,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,20.0,11.0,0.7,0.3,1.9,48.0,0.0,0.1,0.0,0.0,0.4,0.0,0.0,0.1,17.0,5.9,260.0,6.8,6.2,0.0,0.3,16.0,,0.0,,468.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746183,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,25.0,11.0,0.8,0.3,1.6,53.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.2,6.4,3.6,333.0,6.1,3.2,0.0,0.4,9.8,,0.0,,469.3,,,,,,,,,,,,,12,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746191,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.1,7.6,0.5,0.1,0.6,13.0,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.1,7.2,3.7,298.0,5.6,1.7,0.0,0.0,6.8,,0.0,,468.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746192,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.1,7.6,0.5,0.1,0.7,8.8,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.1,6.1,3.1,293.0,5.6,1.4,0.0,0.0,5.3,,0.0,,467.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5389942,FUCHS RENOLIN CLP GEAR OIL,07/11/2022 00:00:00,2022-11-04,2022-11-07,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.3,14.0,1.7,2.6,2.0,271.0,0.0,0.5,0.0,0.2,1.7,0.2,0.1,0.6,23.0,3.6,310.0,8.4,15.0,0.0,1.3,3.7,,0.0,,451.5,,,,,,,,,,,,,41,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731251,FUCHS RENOLIN CLP GEAR OIL,08/11/2022 00:00:00,2022-11-04,2022-11-08,4,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,5.5,19.0,0.5,0.5,4.4,8.3,0.0,0.2,0.0,0.0,0.1,0.0,0.0,0.3,25.0,8.8,299.0,5.6,11.0,0.0,0.0,18.0,,0.0,,469.5,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5389419,FUCHS RENOLIN CLP GEAR OIL,08/11/2022 00:00:00,2022-11-04,2022-11-08,4,,Visible debris present. High viscosity noted. Since no abnormal wear; contamination may have occured at sampling. Advice : Re-confirm lubricant required / in use and system sampled and feedback if different to that stated on report. Resample at the next service intervention. ,viscosity,Fluid Condition,Training,,,4.9,63.0,2.3,2.3,2.4,259.0,0.0,1.1,0.0,0.0,1.4,0.4,0.0,0.8,22.0,4.5,264.0,9.6,19.0,0.1,7.0,5.2,,0.0,,570.1,,,,,,,,,,,,,43,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5389941,FUCHS RENOLIN CLP GEAR OIL,08/11/2022 00:00:00,2022-11-04,2022-11-08,4,,The Sodium & Potassium level suggests Clay/Potash Contamination. Wear appears satisfactory. Advice : Resample at recommended sampling interval to follow trends.,sodium,Contamination,Appraisal,,,80.0,67.0,29.0,1.0,1.6,107.0,1.5,1.4,0.0,0.0,0.9,0.4,0.0,2.8,43.0,8.6,305.0,13.0,57.0,0.4,3.6,37.0,,0.0,,528.0,,,,,,,,,,,,,12,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731272,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,25.0,27.0,1.0,0.2,2.7,23.0,0.5,0.2,0.4,0.0,0.3,0.1,0.0,0.3,15.0,3.7,291.0,12.0,7.9,0.2,0.6,7.2,,0.0,,477.7,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750537,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.9,25.0,0.9,2.4,1.5,63.0,0.3,0.0,0.0,0.0,0.4,0.1,0.0,0.7,17.0,6.5,296.0,9.7,6.3,0.4,1.5,12.0,,0.0,,471.8,,,,,,,,,,,,,13,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750538,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.9,17.0,1.4,7.5,0.9,71.0,0.3,0.0,0.3,0.0,0.6,0.1,0.0,0.3,30.0,12.0,318.0,7.5,7.2,0.9,2.1,19.0,,0.0,,471.5,,,,,,,,,,,,,11,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750539,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,9.8,28.0,0.8,0.7,4.7,57.0,0.7,0.0,0.1,0.0,0.2,0.0,0.0,1.5,34.0,12.0,286.0,9.5,8.6,0.1,0.5,22.0,,0.0,,482.4,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4917422,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,7.2,25.0,1.3,0.2,2.4,41.0,0.1,0.1,0.0,0.0,0.6,0.3,0.0,0.1,11.0,5.1,294.0,10.0,4.8,0.0,0.2,9.7,,0.0,,479.3,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4917423,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,11.0,29.0,1.1,0.2,2.0,47.0,0.7,0.0,0.0,0.0,0.5,0.1,0.0,0.1,8.3,4.7,300.0,10.0,7.1,0.1,0.1,9.7,,0.0,,478.4,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5619930,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,25.0,14.0,1.2,0.4,1.2,21.0,0.7,0.0,0.0,0.0,0.2,0.1,0.0,1.0,0.0,1.7,320.0,6.2,4.5,0.5,0.3,3.3,,0.0,,440.1,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5619932,FUCHS RENOLIN CLP GEAR OIL,11/11/2022 00:00:00,2022-11-10,2022-11-11,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,14.0,15.0,1.5,1.7,2.1,103.0,0.5,0.2,0.3,0.0,0.6,0.1,0.0,0.1,17.0,7.2,222.0,7.6,16.0,2.7,0.7,14.0,,0.0,,476.3,,,,,,,,,,,,,16,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731296,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,29.0,28.0,0.7,0.6,3.7,55.0,1.2,0.0,0.0,0.0,0.4,0.2,0.1,0.2,21.0,6.2,288.0,10.0,8.0,0.3,0.7,13.0,,0.0,,470.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731312,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,5.8,31.0,0.0,0.9,1.3,107.0,0.0,0.0,0.0,0.0,0.6,0.3,0.0,0.2,36.0,11.0,276.0,8.8,3.6,0.1,0.0,27.0,,0.0,,472.3,,,,,,,,,,,,,13,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731314,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,6.0,46.0,0.0,0.7,1.4,67.0,0.0,0.5,0.0,0.0,0.5,0.5,0.0,0.4,29.0,9.6,255.0,9.1,5.5,0.0,0.1,22.0,,0.0,,467.4,,,,,,,,,,,,,11,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5089495,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,43.0,14.0,0.2,0.9,4.8,83.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,1.5,15.0,6.4,298.0,7.5,9.0,0.1,0.7,17.0,,0.0,,472.8,,,,,,,,,,,,,17,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5089496,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,40.0,26.0,1.8,2.8,16.0,123.0,0.5,0.4,0.0,0.0,1.0,0.3,0.0,4.0,39.0,9.9,240.0,11.0,24.0,0.5,2.8,22.0,,0.0,,484.4,,,,,,,,,,,,,17,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5089497,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,25.0,28.0,1.0,6.2,14.0,148.0,0.0,0.7,0.0,0.0,1.1,0.8,0.0,0.9,22.0,5.9,322.0,8.3,17.0,0.1,2.1,7.9,,0.0,,461.9,,,,,,,,,,,,,28,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5653190,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,14.0,9.9,0.3,3.0,0.4,192.0,0.1,0.6,0.0,0.0,1.4,0.3,0.1,0.1,70.0,17.0,256.0,10.0,6.3,0.1,0.2,23.0,,0.0,,491.5,,,,,,,,,,,,,107,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5653193,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,The level of Iron is higher than expected and suggests wear of gear or shaft type material. Advice : Resample at the next service intervention.,iron,Wear Metals,Training,,,0.0,14.0,0.0,3.3,4.1,414.0,0.0,0.4,0.0,0.0,1.6,0.2,0.1,0.1,39.0,5.3,296.0,7.9,15.0,1.5,0.0,11.0,,0.0,,445.3,,,,,,,,,,,,,18,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5653194,FUCHS RENOLIN CLP GEAR OIL,16/11/2022 00:00:00,2022-11-15,2022-11-16,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,0.0,7.8,0.0,1.0,0.1,46.0,0.0,0.3,0.0,0.0,0.4,0.1,0.0,0.0,32.0,8.3,230.0,6.3,7.6,0.0,0.5,16.0,,0.0,,481.9,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4724477,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,27.0,11.0,0.8,0.2,2.7,21.0,0.0,0.0,0.0,0.0,0.2,0.7,0.0,0.7,28.0,9.3,333.0,7.2,8.8,0.4,0.8,24.0,,0.0,,468.6,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4736783,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,27.0,36.0,0.8,0.9,4.5,95.0,0.0,0.0,0.1,0.0,0.7,0.3,0.1,0.1,27.0,8.3,281.0,8.6,15.0,1.0,1.5,23.0,,0.0,,479.4,,,,,,,,,,,,,17,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4736784,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.4,14.0,0.7,0.3,7.7,18.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.2,16.0,4.1,306.0,7.8,5.1,0.5,0.4,9.4,,0.0,,475.1,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746177,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,23.0,52.0,0.4,0.3,1.2,56.0,0.0,0.0,0.1,0.0,0.5,0.2,0.0,0.2,38.0,9.9,293.0,6.8,23.0,1.3,1.4,30.0,,0.0,,477.4,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750522,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,16.0,8.4,1.0,0.9,3.0,89.0,0.0,0.0,0.2,0.0,0.6,0.4,0.1,0.7,37.0,11.0,324.0,8.8,7.5,1.2,1.1,26.0,,0.0,,473.0,,,,,,,,,,,,,15,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4897457,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Sodium suggests possible environmental contamination or contamination with a sodium based product. Advice : Resample at recommended sampling interval to follow trends.,iron,Wear Metals,Training,,,64.0,23.0,1.4,0.9,8.4,97.0,0.0,0.0,0.2,0.0,0.8,0.4,0.1,0.2,19.0,5.9,299.0,8.8,28.0,0.7,0.6,24.0,,0.0,,483.6,,,,,,,,,,,,,15,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4897458,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,17.0,16.0,0.5,0.5,1.3,41.0,0.0,0.0,0.1,0.0,0.3,0.2,0.0,0.1,29.0,9.5,326.0,8.7,18.0,0.5,0.3,22.0,,0.0,,479.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5389334,FUCHS RENOLIN CLP GEAR OIL,19/11/2022 00:00:00,2022-11-18,2022-11-19,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,15.0,56.0,3.1,3.8,8.6,167.0,0.0,0.0,0.0,0.0,1.5,0.9,0.1,1.9,22.0,3.8,285.0,9.7,12.0,1.5,13.0,7.9,,0.0,,488.2,,,,,,,,,,,,,33,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4724479,FUCHS RENOLIN CLP GEAR OIL,21/11/2022 00:00:00,2022-11-18,2022-11-21,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,7.4,41.0,1.3,1.2,3.5,88.0,0.0,0.0,0.0,0.0,0.7,0.5,0.1,1.1,18.0,3.8,324.0,6.3,13.0,1.2,3.6,5.2,,0.0,,476.4,,,,,,,,,,,,,29,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746176,FUCHS RENOLIN CLP GEAR OIL,21/11/2022 00:00:00,2022-11-18,2022-11-21,3,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,8.8,5.8,0.0,0.1,0.3,3.7,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,11.0,2.8,323.0,0.5,10.0,0.4,0.2,5.9,,0.0,,467.8,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750521,FUCHS RENOLIN CLP GEAR OIL,21/11/2022 00:00:00,2022-11-18,2022-11-21,3,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,23.0,14.0,2.3,1.2,3.3,145.0,0.5,0.0,0.2,0.0,0.9,1.0,0.1,0.6,49.0,12.0,331.0,8.6,20.0,1.3,1.0,25.0,,0.0,,473.0,,,,,,,,,,,,,60,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5122308,FUCHS RENOLIN CLP GEAR OIL,21/11/2022 00:00:00,2022-11-18,2022-11-21,3,,Potassium consistent with Clay/Potash ingress. Since no abnormal wear; contamination may have occured at sampling. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,32.0,8.4,0.7,0.9,1.1,18.0,0.0,0.0,0.0,0.0,0.2,0.3,0.0,0.2,107.0,41.0,316.0,8.2,3.7,0.7,1.4,81.0,,0.0,,478.8,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,5389333,FUCHS RENOLIN CLP GEAR OIL,21/11/2022 00:00:00,2022-11-18,2022-11-21,3,,The Sodium and Potassium level suggests Clay/Potash contamination. Sample has an abnormal level of Silicon suggesting possible ingress of environmental contamination. Wear appears satisfactory. Advice : Change fluid and check unit for source of contamination.,iron,Wear Metals,Training,,,88.0,101.0,17.0,3.0,4.1,126.0,2.5,0.0,0.0,0.0,1.0,0.6,0.1,0.7,54.0,16.0,280.0,6.9,44.0,2.4,10.0,59.0,,0.0,,490.3,,,,,,,,,,,,,16,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4724478,FUCHS RENOLIN CLP GEAR OIL,22/11/2022 00:00:00,2022-11-18,2022-11-22,4,,Wear appears satisfactory. No significant contamination. Advise monitor at the recommended sampling period.,satisfactory,Satisfactory,N/A,,,22.0,46.0,2.3,1.2,7.0,154.0,0.0,0.0,0.0,0.0,1.4,0.7,0.1,1.2,29.0,7.5,299.0,7.0,28.0,1.2,4.3,16.0,,0.0,,509.6,,,,,,,,,,,,,142,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731254,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Visible debris present. Potassium suggests ingress of environmental contamination. Wear appears satisfactory. Advice : Resample at the next service intervention. ,iron,Wear Metals,Training,,,13.0,26.0,0.0,0.8,3.2,59.0,0.0,0.4,0.0,0.0,0.5,0.1,0.1,1.4,55.0,16.0,298.0,9.1,9.5,0.0,0.4,32.0,,0.0,,489.2,,,,,,,,,,,,,10,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4731275,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Visible debris present. Silicon evident suggesting possible ingress of environmental contamination or a Silicon based product (e.g.  Silicon grease/assembly compound). Wear appears satisfactory. Advice : Resample at the next service intervention.,iron,Wear Metals,Training,,,31.0,102.0,0.0,2.7,8.0,116.0,0.0,0.5,0.0,0.0,1.4,0.3,0.1,1.4,44.0,12.0,238.0,9.3,21.0,0.4,0.6,24.0,,0.0,,512.7,,,,,,,,,,,,,15,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746161,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,12.0,13.0,0.0,0.8,5.2,40.0,0.0,0.0,0.0,0.0,0.2,0.1,0.1,3.4,41.0,12.0,293.0,8.7,14.0,0.0,0.1,24.0,,0.0,,486.2,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4746162,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Visible debris present. Potassium evident suggesting possible ingress of environmental contamination. Wear appears satisfactory. Advice : Change oil if not changed when sampled. ,iron,Wear Metals,Training,,,21.0,24.0,0.0,1.1,3.0,78.0,0.0,0.2,0.0,0.0,0.6,0.5,0.1,0.3,91.0,24.0,297.0,9.7,10.0,0.0,0.4,54.0,,0.0,,482.1,,,,,,,,,,,,,10,,0.1,,Serious
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750515,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Potassium consistent with Clay/Potash ingress. Wear appears satisfactory. Advice : Resample at the next service intervention.,potassium,Contamination,Appraisal,,,16.0,66.0,2.5,1.4,2.6,89.0,0.0,0.5,0.0,0.0,0.6,1.1,0.1,0.0,47.0,13.0,257.0,7.7,37.0,0.2,0.5,26.0,,0.0,,483.3,,,,,,,,,,,,,20,,0.1,,Caution
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750524,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,4.7,7.1,0.0,0.5,0.3,9.5,0.0,0.3,0.0,0.0,0.2,0.1,0.0,0.0,15.0,3.7,313.0,4.6,5.0,0.0,0.2,7.0,,0.0,,461.2,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4750527,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,3.9,18.0,0.0,0.2,1.7,5.3,0.0,0.3,0.0,0.0,0.1,0.0,0.0,0.0,15.0,4.1,270.0,7.2,6.4,0.0,0.0,8.5,,0.0,,474.6,,,,,,,,,,,,,10,,0.1,,Normal
,CLEVELAND POTASH - INFRASTRUCTURE,,CEN_CPL_INFRASTRUC,,4779808,FUCHS RENOLIN CLP GEAR OIL,23/11/2022 00:00:00,2022-11-22,2022-11-23,1,,Condition satisfactory.,satisfactory,Satisfactory,N/A,,,1.3,2.6,0.0,0.0,0.0,4.6,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,3.9,1.3,279.0,7.3,3.7,0.0,0.0,1.4,,0.0,,462.8,,,,,,,,,,,,,10,,0.1,,Normal
